trade_date,sec_code,weight
2015-02-25,002478.SZ,0.010416666666666666
2015-02-25,002489.SZ,0.010416666666666666
2015-02-25,002498.SZ,0.010416666666666666
2015-02-25,002503.SZ,0.010416666666666666
2015-02-25,002539.SZ,0.010416666666666666
2015-02-25,002543.SZ,0.010416666666666666
2015-02-25,002557.SZ,0.010416666666666666
2015-02-25,002561.SZ,0.010416666666666666
2015-02-25,002563.SZ,0.010416666666666666
2015-02-25,002612.SZ,0.010416666666666666
2015-02-25,002619.SZ,0.010416666666666666
2015-02-25,002646.SZ,0.010416666666666666
2015-02-25,002648.SZ,0.010416666666666666
2015-02-25,002651.SZ,0.010416666666666666
2015-02-25,002653.SZ,0.010416666666666666
2015-02-25,300068.SZ,0.010416666666666666
2015-02-25,300114.SZ,0.010416666666666666
2015-02-25,300202.SZ,0.010416666666666666
2015-02-25,300267.SZ,0.010416666666666666
2015-02-25,600350.SH,0.010416666666666666
2015-02-25,600377.SH,0.010416666666666666
2015-02-25,600395.SH,0.010416666666666666
2015-02-25,600397.SH,0.010416666666666666
2015-02-25,600403.SH,0.010416666666666666
2015-02-25,600507.SH,0.010416666666666666
2015-02-25,600533.SH,0.010416666666666666
2015-02-25,600548.SH,0.010416666666666666
2015-02-25,600561.SH,0.010416666666666666
2015-02-25,600578.SH,0.010416666666666666
2015-02-25,600612.SH,0.010416666666666666
2015-02-25,600694.SH,0.010416666666666666
2015-02-25,600724.SH,0.010416666666666666
2015-02-25,600729.SH,0.010416666666666666
2015-02-25,600743.SH,0.010416666666666666
2015-02-25,600778.SH,0.010416666666666666
2015-02-25,600863.SH,0.010416666666666666
2015-02-25,600882.SH,0.010416666666666666
2015-02-25,601003.SH,0.010416666666666666
2015-02-25,601009.SH,0.010416666666666666
2015-02-25,601028.SH,0.010416666666666666
2015-02-25,601100.SH,0.010416666666666666
2015-02-25,601107.SH,0.010416666666666666
2015-02-25,601116.SH,0.010416666666666666
2015-02-25,601137.SH,0.010416666666666666
2015-02-25,601222.SH,0.010416666666666666
2015-02-25,601369.SH,0.010416666666666666
2015-02-25,601566.SH,0.010416666666666666
2015-02-25,601567.SH,0.010416666666666666
2015-02-25,601799.SH,0.010416666666666666
2015-02-25,601877.SH,0.010416666666666666
trade_date,sec_code,weight
2024-05-22,000027.SZ,0.006134969325153374
2024-05-22,000030.SZ,0.006134969325153374
2024-05-22,000061.SZ,0.006134969325153374
2024-05-22,000688.SZ,0.006134969325153374
2024-05-22,000703.SZ,0.006134969325153374
2024-05-22,000708.SZ,0.006134969325153374
2024-05-22,000800.SZ,0.006134969325153374
2024-05-22,000935.SZ,0.006134969325153374
2024-05-22,000958.SZ,0.006134969325153374
2024-05-22,001872.SZ,0.006134969325153374
2024-05-22,002010.SZ,0.006134969325153374
2024-05-22,002032.SZ,0.006134969325153374
2024-05-22,002034.SZ,0.006134969325153374
2024-05-22,002064.SZ,0.006134969325153374
2024-05-22,002099.SZ,0.006134969325153374
2024-05-22,002175.SZ,0.006134969325153374
2024-05-22,002275.SZ,0.006134969325153374
2024-05-22,002287.SZ,0.006134969325153374
2024-05-22,002293.SZ,0.006134969325153374
2024-05-22,002320.SZ,0.006134969325153374
2024-05-22,002321.SZ,0.006134969325153374
2024-05-22,002342.SZ,0.006134969325153374
2024-05-22,002399.SZ,0.006134969325153374
2024-05-22,002461.SZ,0.006134969325153374
2024-05-22,002498.SZ,0.006134969325153374
2024-05-22,002500.SZ,0.006134969325153374
2024-05-22,002595.SZ,0.006134969325153374
2024-05-22,002736.SZ,0.006134969325153374
2024-05-22,002749.SZ,0.006134969325153374
2024-05-22,002930.SZ,0.006134969325153374
2024-05-22,002945.SZ,0.006134969325153374
2024-05-22,003009.SZ,0.006134969325153374
2024-05-22,300676.SZ,0.006134969325153374
2024-05-22,300741.SZ,0.006134969325153374
2024-05-22,300979.SZ,0.006134969325153374
2024-05-22,430139.BJ,0.006134969325153374
2024-05-22,600061.SH,0.006134969325153374
2024-05-22,600080.SH,0.006134969325153374
2024-05-22,600084.SH,0.006134969325153374
2024-05-22,600095.SH,0.006134969325153374
2024-05-22,600116.SH,0.006134969325153374
2024-05-22,600143.SH,0.006134969325153374
2024-05-22,600161.SH,0.006134969325153374
2024-05-22,600167.SH,0.006134969325153374
2024-05-22,600226.SH,0.006134969325153374
2024-05-22,600233.SH,0.006134969325153374
2024-05-22,600236.SH,0.006134969325153374
2024-05-22,600273.SH,0.006134969325153374
2024-05-22,600278.SH,0.006134969325153374
2024-05-22,600279.SH,0.006134969325153374
2024-05-22,600299.SH,0.006134969325153374
2024-05-22,600377.SH,0.006134969325153374
2024-05-22,600378.SH,0.006134969325153374
2024-05-22,600400.SH,0.006134969325153374
2024-05-22,600429.SH,0.006134969325153374
2024-05-22,600488.SH,0.006134969325153374
2024-05-22,600517.SH,0.006134969325153374
2024-05-22,600612.SH,0.006134969325153374
2024-05-22,600616.SH,0.006134969325153374
2024-05-22,600628.SH,0.006134969325153374
2024-05-22,600651.SH,0.006134969325153374
2024-05-22,600662.SH,0.006134969325153374
2024-05-22,600673.SH,0.006134969325153374
2024-05-22,600784.SH,0.006134969325153374
2024-05-22,600803.SH,0.006134969325153374
2024-05-22,600827.SH,0.006134969325153374
2024-05-22,600834.SH,0.006134969325153374
2024-05-22,600848.SH,0.006134969325153374
2024-05-22,600955.SH,0.006134969325153374
2024-05-22,600956.SH,0.006134969325153374
2024-05-22,600977.SH,0.006134969325153374
2024-05-22,601018.SH,0.006134969325153374
2024-05-22,601107.SH,0.006134969325153374
2024-05-22,601139.SH,0.006134969325153374
2024-05-22,601158.SH,0.006134969325153374
2024-05-22,601200.SH,0.006134969325153374
2024-05-22,601236.SH,0.006134969325153374
2024-05-22,601298.SH,0.006134969325153374
2024-05-22,601339.SH,0.006134969325153374
2024-05-22,601366.SH,0.006134969325153374
2024-05-22,601566.SH,0.006134969325153374
2024-05-22,601686.SH,0.006134969325153374
2024-05-22,601727.SH,0.006134969325153374
2024-05-22,601777.SH,0.006134969325153374
2024-05-22,601801.SH,0.006134969325153374
2024-05-22,601880.SH,0.006134969325153374
2024-05-22,601990.SH,0.006134969325153374
2024-05-22,603033.SH,0.006134969325153374
2024-05-22,603039.SH,0.006134969325153374
2024-05-22,603053.SH,0.006134969325153374
2024-05-22,603115.SH,0.006134969325153374
2024-05-22,603155.SH,0.006134969325153374
2024-05-22,603198.SH,0.006134969325153374
2024-05-22,603223.SH,0.006134969325153374
2024-05-22,603235.SH,0.006134969325153374
2024-05-22,603255.SH,0.006134969325153374
2024-05-22,603281.SH,0.006134969325153374
2024-05-22,603301.SH,0.006134969325153374
2024-05-22,603387.SH,0.006134969325153374
2024-05-22,603515.SH,0.006134969325153374
2024-05-22,603565.SH,0.006134969325153374
2024-05-22,603568.SH,0.006134969325153374
2024-05-22,603638.SH,0.006134969325153374
2024-05-22,603680.SH,0.006134969325153374
2024-05-22,603698.SH,0.006134969325153374
2024-05-22,603757.SH,0.006134969325153374
2024-05-22,603759.SH,0.006134969325153374
2024-05-22,603786.SH,0.006134969325153374
2024-05-22,603819.SH,0.006134969325153374
2024-05-22,603826.SH,0.006134969325153374
2024-05-22,603855.SH,0.006134969325153374
2024-05-22,603868.SH,0.006134969325153374
2024-05-22,603893.SH,0.006134969325153374
2024-05-22,603899.SH,0.006134969325153374
2024-05-22,603939.SH,0.006134969325153374
2024-05-22,603976.SH,0.006134969325153374
2024-05-22,605005.SH,0.006134969325153374
2024-05-22,605008.SH,0.006134969325153374
2024-05-22,605089.SH,0.006134969325153374
2024-05-22,605099.SH,0.006134969325153374
2024-05-22,605183.SH,0.006134969325153374
2024-05-22,605266.SH,0.006134969325153374
2024-05-22,605300.SH,0.006134969325153374
2024-05-22,605333.SH,0.006134969325153374
2024-05-22,605338.SH,0.006134969325153374
2024-05-22,605339.SH,0.006134969325153374
2024-05-22,688057.SH,0.006134969325153374
2024-05-22,688065.SH,0.006134969325153374
2024-05-22,688075.SH,0.006134969325153374
2024-05-22,688093.SH,0.006134969325153374
2024-05-22,688100.SH,0.006134969325153374
2024-05-22,688101.SH,0.006134969325153374
2024-05-22,688113.SH,0.006134969325153374
2024-05-22,688155.SH,0.006134969325153374
2024-05-22,688196.SH,0.006134969325153374
2024-05-22,688198.SH,0.006134969325153374
2024-05-22,688249.SH,0.006134969325153374
2024-05-22,688271.SH,0.006134969325153374
2024-05-22,688278.SH,0.006134969325153374
2024-05-22,688289.SH,0.006134969325153374
2024-05-22,688310.SH,0.006134969325153374
2024-05-22,688375.SH,0.006134969325153374
2024-05-22,688396.SH,0.006134969325153374
2024-05-22,688399.SH,0.006134969325153374
2024-05-22,688432.SH,0.006134969325153374
2024-05-22,688505.SH,0.006134969325153374
2024-05-22,688513.SH,0.006134969325153374
2024-05-22,688553.SH,0.006134969325153374
2024-05-22,688558.SH,0.006134969325153374
2024-05-22,688569.SH,0.006134969325153374
2024-05-22,688571.SH,0.006134969325153374
2024-05-22,688585.SH,0.006134969325153374
2024-05-22,688625.SH,0.006134969325153374
2024-05-22,688626.SH,0.006134969325153374
2024-05-22,688683.SH,0.006134969325153374
2024-05-22,830946.BJ,0.006134969325153374
2024-05-22,832735.BJ,0.006134969325153374
2024-05-22,834261.BJ,0.006134969325153374
2024-05-22,835185.BJ,0.006134969325153374
2024-05-22,835640.BJ,0.006134969325153374
2024-05-22,836077.BJ,0.006134969325153374
2024-05-22,837344.BJ,0.006134969325153374
2024-05-22,838402.BJ,0.006134969325153374
trade_date,sec_code,weight
2021-12-22,000088.SZ,0.006329113924050633
2021-12-22,000089.SZ,0.006329113924050633
2021-12-22,000096.SZ,0.006329113924050633
2021-12-22,000166.SZ,0.006329113924050633
2021-12-22,000429.SZ,0.006329113924050633
2021-12-22,000544.SZ,0.006329113924050633
2021-12-22,000582.SZ,0.006329113924050633
2021-12-22,000617.SZ,0.006329113924050633
2021-12-22,000631.SZ,0.006329113924050633
2021-12-22,000703.SZ,0.006329113924050633
2021-12-22,000828.SZ,0.006329113924050633
2021-12-22,000869.SZ,0.006329113924050633
2021-12-22,000900.SZ,0.006329113924050633
2021-12-22,000906.SZ,0.006329113924050633
2021-12-22,001872.SZ,0.006329113924050633
2021-12-22,001965.SZ,0.006329113924050633
2021-12-22,002014.SZ,0.006329113924050633
2021-12-22,002032.SZ,0.006329113924050633
2021-12-22,002294.SZ,0.006329113924050633
2021-12-22,002320.SZ,0.006329113924050633
2021-12-22,002399.SZ,0.006329113924050633
2021-12-22,002403.SZ,0.006329113924050633
2021-12-22,002543.SZ,0.006329113924050633
2021-12-22,002552.SZ,0.006329113924050633
2021-12-22,002561.SZ,0.006329113924050633
2021-12-22,002608.SZ,0.006329113924050633
2021-12-22,002698.SZ,0.006329113924050633
2021-12-22,002706.SZ,0.006329113924050633
2021-12-22,002724.SZ,0.006329113924050633
2021-12-22,002736.SZ,0.006329113924050633
2021-12-22,002747.SZ,0.006329113924050633
2021-12-22,002901.SZ,0.006329113924050633
2021-12-22,002936.SZ,0.006329113924050633
2021-12-22,300257.SZ,0.006329113924050633
2021-12-22,300285.SZ,0.006329113924050633
2021-12-22,300298.SZ,0.006329113924050633
2021-12-22,300442.SZ,0.006329113924050633
2021-12-22,300492.SZ,0.006329113924050633
2021-12-22,300558.SZ,0.006329113924050633
2021-12-22,600012.SH,0.006329113924050633
2021-12-22,600015.SH,0.006329113924050633
2021-12-22,600016.SH,0.006329113924050633
2021-12-22,600018.SH,0.006329113924050633
2021-12-22,600023.SH,0.006329113924050633
2021-12-22,600025.SH,0.006329113924050633
2021-12-22,600053.SH,0.006329113924050633
2021-12-22,600168.SH,0.006329113924050633
2021-12-22,600177.SH,0.006329113924050633
2021-12-22,600179.SH,0.006329113924050633
2021-12-22,600190.SH,0.006329113924050633
2021-12-22,600236.SH,0.006329113924050633
2021-12-22,600299.SH,0.006329113924050633
2021-12-22,600350.SH,0.006329113924050633
2021-12-22,600352.SH,0.006329113924050633
2021-12-22,600377.SH,0.006329113924050633
2021-12-22,600475.SH,0.006329113924050633
2021-12-22,600482.SH,0.006329113924050633
2021-12-22,600486.SH,0.006329113924050633
2021-12-22,600515.SH,0.006329113924050633
2021-12-22,600548.SH,0.006329113924050633
2021-12-22,600612.SH,0.006329113924050633
2021-12-22,600620.SH,0.006329113924050633
2021-12-22,600629.SH,0.006329113924050633
2021-12-22,600643.SH,0.006329113924050633
2021-12-22,600650.SH,0.006329113924050633
2021-12-22,600705.SH,0.006329113924050633
2021-12-22,600767.SH,0.006329113924050633
2021-12-22,600774.SH,0.006329113924050633
2021-12-22,600785.SH,0.006329113924050633
2021-12-22,600828.SH,0.006329113924050633
2021-12-22,600834.SH,0.006329113924050633
2021-12-22,600835.SH,0.006329113924050633
2021-12-22,600836.SH,0.006329113924050633
2021-12-22,600851.SH,0.006329113924050633
2021-12-22,600858.SH,0.006329113924050633
2021-12-22,600901.SH,0.006329113924050633
2021-12-22,600998.SH,0.006329113924050633
2021-12-22,601003.SH,0.006329113924050633
2021-12-22,601006.SH,0.006329113924050633
2021-12-22,601018.SH,0.006329113924050633
2021-12-22,601021.SH,0.006329113924050633
2021-12-22,601028.SH,0.006329113924050633
2021-12-22,601098.SH,0.006329113924050633
2021-12-22,601158.SH,0.006329113924050633
2021-12-22,601163.SH,0.006329113924050633
2021-12-22,601169.SH,0.006329113924050633
2021-12-22,601188.SH,0.006329113924050633
2021-12-22,601228.SH,0.006329113924050633
2021-12-22,601229.SH,0.006329113924050633
2021-12-22,601298.SH,0.006329113924050633
2021-12-22,601326.SH,0.006329113924050633
2021-12-22,601336.SH,0.006329113924050633
2021-12-22,601512.SH,0.006329113924050633
2021-12-22,601566.SH,0.006329113924050633
2021-12-22,601808.SH,0.006329113924050633
2021-12-22,601811.SH,0.006329113924050633
2021-12-22,601818.SH,0.006329113924050633
2021-12-22,601828.SH,0.006329113924050633
2021-12-22,601882.SH,0.006329113924050633
2021-12-22,601965.SH,0.006329113924050633
2021-12-22,601968.SH,0.006329113924050633
2021-12-22,601997.SH,0.006329113924050633
2021-12-22,601998.SH,0.006329113924050633
2021-12-22,603016.SH,0.006329113924050633
2021-12-22,603039.SH,0.006329113924050633
2021-12-22,603056.SH,0.006329113924050633
2021-12-22,603060.SH,0.006329113924050633
2021-12-22,603098.SH,0.006329113924050633
2021-12-22,603103.SH,0.006329113924050633
2021-12-22,603156.SH,0.006329113924050633
2021-12-22,603160.SH,0.006329113924050633
2021-12-22,603225.SH,0.006329113924050633
2021-12-22,603233.SH,0.006329113924050633
2021-12-22,603277.SH,0.006329113924050633
2021-12-22,603298.SH,0.006329113924050633
2021-12-22,603303.SH,0.006329113924050633
2021-12-22,603326.SH,0.006329113924050633
2021-12-22,603357.SH,0.006329113924050633
2021-12-22,603489.SH,0.006329113924050633
2021-12-22,603508.SH,0.006329113924050633
2021-12-22,603515.SH,0.006329113924050633
2021-12-22,603567.SH,0.006329113924050633
2021-12-22,603568.SH,0.006329113924050633
2021-12-22,603583.SH,0.006329113924050633
2021-12-22,603590.SH,0.006329113924050633
2021-12-22,603600.SH,0.006329113924050633
2021-12-22,603638.SH,0.006329113924050633
2021-12-22,603639.SH,0.006329113924050633
2021-12-22,603658.SH,0.006329113924050633
2021-12-22,603661.SH,0.006329113924050633
2021-12-22,603669.SH,0.006329113924050633
2021-12-22,603700.SH,0.006329113924050633
2021-12-22,603708.SH,0.006329113924050633
2021-12-22,603722.SH,0.006329113924050633
2021-12-22,603730.SH,0.006329113924050633
2021-12-22,603758.SH,0.006329113924050633
2021-12-22,603768.SH,0.006329113924050633
2021-12-22,603787.SH,0.006329113924050633
2021-12-22,603790.SH,0.006329113924050633
2021-12-22,603823.SH,0.006329113924050633
2021-12-22,603826.SH,0.006329113924050633
2021-12-22,603839.SH,0.006329113924050633
2021-12-22,603848.SH,0.006329113924050633
2021-12-22,603868.SH,0.006329113924050633
2021-12-22,603883.SH,0.006329113924050633
2021-12-22,603901.SH,0.006329113924050633
2021-12-22,603926.SH,0.006329113924050633
2021-12-22,603939.SH,0.006329113924050633
2021-12-22,603968.SH,0.006329113924050633
2021-12-22,603989.SH,0.006329113924050633
2021-12-22,605266.SH,0.006329113924050633
2021-12-22,688055.SH,0.006329113924050633
2021-12-22,688157.SH,0.006329113924050633
2021-12-22,688278.SH,0.006329113924050633
2021-12-22,688335.SH,0.006329113924050633
2021-12-22,688488.SH,0.006329113924050633
2021-12-22,688566.SH,0.006329113924050633
2021-12-22,688571.SH,0.006329113924050633
trade_date,sec_code,weight
2022-01-24,000020.SZ,0.00625
2022-01-24,000029.SZ,0.00625
2022-01-24,000042.SZ,0.00625
2022-01-24,000050.SZ,0.00625
2022-01-24,000088.SZ,0.00625
2022-01-24,000096.SZ,0.00625
2022-01-24,000429.SZ,0.00625
2022-01-24,000541.SZ,0.00625
2022-01-24,000544.SZ,0.00625
2022-01-24,000559.SZ,0.00625
2022-01-24,000631.SZ,0.00625
2022-01-24,000785.SZ,0.00625
2022-01-24,000883.SZ,0.00625
2022-01-24,000886.SZ,0.00625
2022-01-24,000900.SZ,0.00625
2022-01-24,000927.SZ,0.00625
2022-01-24,001965.SZ,0.00625
2022-01-24,002016.SZ,0.00625
2022-01-24,002032.SZ,0.00625
2022-01-24,002242.SZ,0.00625
2022-01-24,002287.SZ,0.00625
2022-01-24,002293.SZ,0.00625
2022-01-24,002327.SZ,0.00625
2022-01-24,002381.SZ,0.00625
2022-01-24,002423.SZ,0.00625
2022-01-24,002461.SZ,0.00625
2022-01-24,002500.SZ,0.00625
2022-01-24,002534.SZ,0.00625
2022-01-24,002543.SZ,0.00625
2022-01-24,002561.SZ,0.00625
2022-01-24,002608.SZ,0.00625
2022-01-24,002626.SZ,0.00625
2022-01-24,002643.SZ,0.00625
2022-01-24,002678.SZ,0.00625
2022-01-24,002882.SZ,0.00625
2022-01-24,002911.SZ,0.00625
2022-01-24,002925.SZ,0.00625
2022-01-24,002930.SZ,0.00625
2022-01-24,300103.SZ,0.00625
2022-01-24,300257.SZ,0.00625
2022-01-24,300357.SZ,0.00625
2022-01-24,300388.SZ,0.00625
2022-01-24,300475.SZ,0.00625
2022-01-24,300492.SZ,0.00625
2022-01-24,300695.SZ,0.00625
2022-01-24,600007.SH,0.00625
2022-01-24,600015.SH,0.00625
2022-01-24,600020.SH,0.00625
2022-01-24,600025.SH,0.00625
2022-01-24,600056.SH,0.00625
2022-01-24,600098.SH,0.00625
2022-01-24,600119.SH,0.00625
2022-01-24,600167.SH,0.00625
2022-01-24,600177.SH,0.00625
2022-01-24,600179.SH,0.00625
2022-01-24,600190.SH,0.00625
2022-01-24,600207.SH,0.00625
2022-01-24,600234.SH,0.00625
2022-01-24,600236.SH,0.00625
2022-01-24,600269.SH,0.00625
2022-01-24,600279.SH,0.00625
2022-01-24,600299.SH,0.00625
2022-01-24,600350.SH,0.00625
2022-01-24,600369.SH,0.00625
2022-01-24,600376.SH,0.00625
2022-01-24,600377.SH,0.00625
2022-01-24,600390.SH,0.00625
2022-01-24,600398.SH,0.00625
2022-01-24,600475.SH,0.00625
2022-01-24,600606.SH,0.00625
2022-01-24,600611.SH,0.00625
2022-01-24,600612.SH,0.00625
2022-01-24,600620.SH,0.00625
2022-01-24,600648.SH,0.00625
2022-01-24,600657.SH,0.00625
2022-01-24,600663.SH,0.00625
2022-01-24,600674.SH,0.00625
2022-01-24,600675.SH,0.00625
2022-01-24,600676.SH,0.00625
2022-01-24,600724.SH,0.00625
2022-01-24,600729.SH,0.00625
2022-01-24,600751.SH,0.00625
2022-01-24,600794.SH,0.00625
2022-01-24,600817.SH,0.00625
2022-01-24,600828.SH,0.00625
2022-01-24,600841.SH,0.00625
2022-01-24,600851.SH,0.00625
2022-01-24,600886.SH,0.00625
2022-01-24,600894.SH,0.00625
2022-01-24,600903.SH,0.00625
2022-01-24,600917.SH,0.00625
2022-01-24,600998.SH,0.00625
2022-01-24,601018.SH,0.00625
2022-01-24,601086.SH,0.00625
2022-01-24,601158.SH,0.00625
2022-01-24,601163.SH,0.00625
2022-01-24,601188.SH,0.00625
2022-01-24,601212.SH,0.00625
2022-01-24,601216.SH,0.00625
2022-01-24,601228.SH,0.00625
2022-01-24,601231.SH,0.00625
2022-01-24,601298.SH,0.00625
2022-01-24,601326.SH,0.00625
2022-01-24,601369.SH,0.00625
2022-01-24,601512.SH,0.00625
2022-01-24,601566.SH,0.00625
2022-01-24,601568.SH,0.00625
2022-01-24,601828.SH,0.00625
2022-01-24,601858.SH,0.00625
2022-01-24,601900.SH,0.00625
2022-01-24,601965.SH,0.00625
2022-01-24,601968.SH,0.00625
2022-01-24,601990.SH,0.00625
2022-01-24,601992.SH,0.00625
2022-01-24,603025.SH,0.00625
2022-01-24,603033.SH,0.00625
2022-01-24,603053.SH,0.00625
2022-01-24,603060.SH,0.00625
2022-01-24,603100.SH,0.00625
2022-01-24,603116.SH,0.00625
2022-01-24,603128.SH,0.00625
2022-01-24,603156.SH,0.00625
2022-01-24,603159.SH,0.00625
2022-01-24,603277.SH,0.00625
2022-01-24,603298.SH,0.00625
2022-01-24,603326.SH,0.00625
2022-01-24,603365.SH,0.00625
2022-01-24,603367.SH,0.00625
2022-01-24,603515.SH,0.00625
2022-01-24,603556.SH,0.00625
2022-01-24,603568.SH,0.00625
2022-01-24,603569.SH,0.00625
2022-01-24,603585.SH,0.00625
2022-01-24,603587.SH,0.00625
2022-01-24,603638.SH,0.00625
